LMSL03000012,"DAT(18:0/22:0(2Me[S],4Me[S]))","2-O-octadecanoyl-3-O-(2S,4S-dimethyl-docosanoyl)-alpha,alpha-trehalose",C54H102O13   ,958.732,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000013,"DAT(18:0/23:0(2Me[S],4Me[S]))","2-O-octadecanoyl-3-O-(2S,4S-dimethyl-tricosanoyl)-alpha,alpha-trehalose",C55H104O13   ,972.7477,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000014,"DAT(18:0/24:0(2Me[S],4Me[S]))","2-O-octadecanoyl-3-O-(2S,4S-dimethyl-tetracosanoyl)-alpha,alpha-trehalose",C56H106O13   ,986.7633,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000015,"DAT(19:0/21:0(2Me[S],3OH[S],4Me[S],6Me[S]))","2-O-nonadecanoyl-3-O-(2S,4S,6S-trimethyl-3S-hydroxy-henicosanoyl)-alpha,alpha-trehalose",C55H104O14   ,988.7426,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000016,"DAT(19:0/23:0(2Me[S],3OH[S],4Me[S],6Me[S]))","2-O-nonadecanoyl-3-O-(2S,4S,6S-trimethyl-3S-hydroxy-tricosanoyl)-alpha,alpha-trehalose",C57H108O14   ,1016.7739,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000017,"DAT(19:0/24:0(2Me[S],3OH[S],4Me[S],6Me[S]))","2-O-nonadecanoyl-3-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-alpha,alpha-trehalose",C58H110O14   ,1030.7896,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000018,"DAT(19:0/25:0(2Me[S],3OH[S],4Me[S],6Me[S]))","2-O-nonadecanoyl-3-O-(2S,4S,6S-trimethyl-3S-hydroxy-pentacosanoyl)-alpha,alpha-trehalose",C59H112O14   ,1044.8052,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000019,"DAT(19:0/22:0(2Me[S],4Me[S]))","2-O-nonadecanoyl-3-O-(2S,4S-dimethyl-docosanoyl)-alpha,alpha-trehalose",C55H104O13   ,972.7477,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000020,"DAT(19:0/23:0(2Me[S],4Me[S]))","2-O-nonadecanoyl-3-O-(2S,4S-dimethyl-tricosanoyl)-alpha,alpha-trehalose",C56H106O13   ,986.7633,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000021,"DAT(19:0/24:0(2Me[S],4Me[S]))","2-O-nonadecanoyl-3-O-(2S,4S-dimethyl-tetracosanoyl)-alpha,alpha-trehalose",C57H108O13   ,1000.779,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000022,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))","2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2'-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4'-O-(2,4S,6S-trimethyl-2E-docosenoyl)-alpha,alpha-trehalose",C128H236O16   ,2029.7653,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000023,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))","2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2'-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4'-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-alpha,alpha-trehalose",C130H240O16   ,2057.7966,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000024,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))","2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2'-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4'-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-alpha,alpha-trehalose",C131H242O16   ,2071.8123,Saccharolipids [SL],Acyltrehaloses [SL03],
