H:C,O:C
1.59259259259,0.0740740740741
1.44444444444,0.0740740740741
1.44444444444,0.0740740740741
1.37037037037,0.0740740740741
1.44444444444,0.0740740740741
1.51851851852,0.0740740740741
1.44444444444,0.0740740740741
1.44444444444,0.0740740740741
1.7037037037,0.0740740740741
1.7037037037,0.0740740740741
1.62962962963,0.0740740740741
1.7037037037,0.0740740740741
1.7037037037,0.0740740740741
1.7037037037,0.0740740740741
1.7037037037,0.0740740740741
1.7037037037,0.0740740740741
1.62962962963,0.0740740740741
1.77777777778,0.111111111111
1.7037037037,0.0740740740741
1.7037037037,0.0740740740741
1.7037037037,0.0740740740741
1.7037037037,0.0740740740741
1.48148148148,0.0740740740741
1.62962962963,0.111111111111
1.7037037037,0.111111111111
1.4375,0.28125
1.4375,0.25
1.5,0.25
1.46666666667,0.233333333333
1.375,0.25
1.53333333333,0.233333333333
1.53333333333,0.266666666667
1.4,0.233333333333
1.46666666667,0.266666666667
1.46666666667,0.233333333333
1.53333333333,0.233333333333
1.6,0.233333333333
1.5,0.25
1.4,0.2
1.55555555556,0.148148148148
1.62962962963,0.0740740740741
1.7037037037,0.111111111111
1.66666666667,0.0666666666667
1.7037037037,0.111111111111
1.7037037037,0.111111111111
1.7037037037,0.111111111111
1.7037037037,0.111111111111
1.7037037037,0.111111111111
1.7037037037,0.111111111111
1.7037037037,0.111111111111
1.62962962963,0.0740740740741
1.7037037037,0.0740740740741
1.77777777778,0.0740740740741
1.44444444444,0.0740740740741
1.44444444444,0.0740740740741
1.48148148148,0.0740740740741
1.48148148148,0.0740740740741
1.40740740741,0.0740740740741
1.58620689655,0.103448275862
1.57142857143,0.107142857143
1.7037037037,0.0740740740741
1.7037037037,0.111111111111
1.62962962963,0.333333333333
1.7037037037,0.0740740740741
1.64285714286,0.0714285714286
1.58620689655,0.0689655172414
1.57142857143,0.0714285714286
1.55555555556,0.222222222222
1.69696969697,0.181818181818
1.65517241379,0.103448275862
1.62962962963,0.333333333333
1.62962962963,0.333333333333
1.62962962963,0.111111111111
1.55555555556,0.222222222222
1.66666666667,0.333333333333
1.62962962963,0.185185185185
1.66666666667,0.296296296296
1.62962962963,0.296296296296
1.66666666667,0.37037037037
1.62962962963,0.259259259259
1.62962962963,0.185185185185
1.62068965517,0.344827586207
1.65517241379,0.103448275862
1.58620689655,0.241379310345
