H:C,O:C
1.7,0.1
1.8,0.1
1.7,0.1
1.63636363636,0.136363636364
1.16666666667,0.166666666667
1.4,0.2
1.33333333333,0.166666666667
1.8,0.2
1.0,0.25
1.33333333333,0.222222222222
1.63636363636,0.181818181818
1.2,0.2
1.6,0.2
1.6,0.2
1.5,0.166666666667
1.4,0.2
1.66666666667,0.166666666667
1.66666666667,0.166666666667
1.66666666667,0.166666666667
1.81818181818,0.181818181818
1.66666666667,0.166666666667
2.0,0.222222222222
1.66666666667,0.166666666667
1.63636363636,0.181818181818
1.0,0.2
1.5,0.166666666667
1.66666666667,0.166666666667
1.83333333333,0.166666666667
1.66666666667,0.166666666667
1.6,0.2
1.66666666667,0.166666666667
0.857142857143,0.428571428571
1.83333333333,0.166666666667
1.63636363636,0.181818181818
1.33333333333,0.166666666667
1.5,0.166666666667
1.66666666667,0.166666666667
1.4,0.2
1.6,0.2
1.66666666667,0.166666666667
1.6,0.2
1.5,0.166666666667
1.4,0.2
1.4,0.3
1.6,0.2
1.63636363636,0.181818181818
1.11111111111,0.222222222222
1.66666666667,0.25
1.09090909091,0.181818181818
1.5,0.166666666667
1.66666666667,0.166666666667
1.16666666667,0.333333333333
1.5,0.166666666667
1.33333333333,0.166666666667
1.2,0.2
1.6,0.2
1.66666666667,0.166666666667
1.66666666667,0.166666666667
1.8,0.2
1.2,0.2
1.83333333333,0.166666666667
1.8,0.1
1.14285714286,0.142857142857
1.66666666667,0.166666666667
1.66666666667,0.166666666667
1.66666666667,0.166666666667
1.5,0.166666666667
1.09090909091,0.181818181818
1.2,0.2
1.33333333333,0.222222222222
1.2,0.2
1.6,0.2
1.66666666667,0.166666666667
1.0,0.2
1.8,0.1
1.4,0.2
1.27272727273,0.181818181818
1.69230769231,0.153846153846
1.66666666667,0.166666666667
1.45454545455,0.181818181818
1.2,0.2
1.27272727273,0.181818181818
1.42857142857,0.142857142857
1.2,0.3
1.53846153846,0.153846153846
1.5,0.166666666667
1.83333333333,0.25
1.27272727273,0.181818181818
1.09090909091,0.181818181818
1.71428571429,0.142857142857
1.84615384615,0.153846153846
1.11111111111,0.333333333333
1.2,0.2
1.53846153846,0.153846153846
1.6,0.2
1.81818181818,0.181818181818
1.63636363636,0.181818181818
1.28571428571,0.142857142857
1.27272727273,0.181818181818
1.42857142857,0.142857142857
1.71428571429,0.142857142857
1.33333333333,0.333333333333
1.09090909091,0.272727272727
1.46666666667,0.133333333333
1.63636363636,0.181818181818
1.16666666667,0.25
1.33333333333,0.333333333333
1.46666666667,0.133333333333
1.73333333333,0.133333333333
1.85714285714,0.142857142857
1.33333333333,0.25
1.42857142857,0.285714285714
1.6,0.133333333333
1.6,0.133333333333
1.23076923077,0.230769230769
1.6,0.133333333333
1.57142857143,0.142857142857
1.16666666667,0.333333333333
1.66666666667,0.166666666667
1.27272727273,0.272727272727
1.66666666667,0.166666666667
1.33333333333,0.25
1.23076923077,0.153846153846
1.73333333333,0.133333333333
1.07692307692,0.307692307692
1.46666666667,0.266666666667
1.16666666667,0.25
1.16666666667,0.166666666667
1.33333333333,0.25
1.0,0.166666666667
1.46666666667,0.2
1.16666666667,0.25
1.16666666667,0.166666666667
1.36363636364,0.181818181818
1.16666666667,0.166666666667
1.28571428571,0.285714285714
1.75,0.125
1.28571428571,0.285714285714
0.875,0.125
1.45454545455,0.181818181818
1.75,0.25
0.857142857143,0.285714285714
1.33333333333,0.333333333333
1.14285714286,0.428571428571
2.0,0.2
1.0,0.25
1.14285714286,0.285714285714
